 ,stack,counts,err
1822,1822,93.000,9.644
1823,1823,61.000,7.810
1824,1824,75.000,8.660
1825,1825,66.000,8.124
1826,1826,65.000,8.062
1827,1827,66.000,8.124
1828,1828,82.000,9.055
1829,1829,77.000,8.775
1830,1830,107.000,10.344
1831,1831,97.000,9.849
1832,1832,74.000,8.602
1833,1833,68.000,8.246
1834,1834,67.000,8.185
1835,1835,81.000,9.000
1836,1836,60.000,7.746
1837,1837,66.000,8.124
1838,1838,74.000,8.602
1839,1839,77.000,8.775
1840,1840,85.000,9.220
1841,1841,89.000,9.434
1842,1842,63.000,7.937
1843,1843,53.000,7.280
1844,1844,56.000,7.483
1845,1845,68.000,8.246
1846,1846,38.000,6.164
1847,1847,47.000,6.856
1848,1848,67.000,8.185
1849,1849,53.000,7.280
1850,1850,59.000,7.681
1851,1851,50.000,7.071
1852,1852,63.000,7.937
1853,1853,79.000,8.888
1854,1854,54.000,7.348
1855,1855,62.000,7.874
1856,1856,77.000,8.775
1857,1857,70.000,8.367
1858,1858,58.000,7.616
1859,1859,54.000,7.348
1860,1860,71.000,8.426
1861,1861,78.000,8.832
1862,1862,81.000,9.000
1863,1863,76.000,8.718
1864,1864,95.000,9.747
1865,1865,60.000,7.746
1866,1866,64.000,8.000
1867,1867,76.000,8.718
1868,1868,65.000,8.062
1869,1869,60.000,7.746
1870,1870,61.000,7.810
1871,1871,66.000,8.124
1872,1872,66.000,8.124
1873,1873,48.000,6.928
1874,1874,51.000,7.141
1875,1875,60.000,7.746
1876,1876,77.000,8.775
1877,1877,50.000,7.071
1878,1878,62.000,7.874
1879,1879,52.000,7.211
1880,1880,66.000,8.124
1881,1881,75.000,8.660
1882,1882,44.000,6.633
1883,1883,52.000,7.211
1884,1884,73.000,8.544
1885,1885,81.000,9.000
1886,1886,80.000,8.944
1887,1887,40.000,6.325
1888,1888,44.000,6.633
1889,1889,54.000,7.348
1890,1890,46.000,6.782
1891,1891,45.000,6.708
1892,1892,61.000,7.810
1893,1893,56.000,7.483
1894,1894,48.000,6.928
1895,1895,57.000,7.550
1896,1896,51.000,7.141
1897,1897,53.000,7.280
1898,1898,79.000,8.888
1899,1899,78.000,8.832
1900,1900,66.000,8.124
1901,1901,53.000,7.280
1902,1902,49.000,7.000
1903,1903,46.000,6.782
1904,1904,33.000,5.745
1905,1905,47.000,6.856
